id,location name,lat,lon,experience,addresstype,police_station_nearby,is_crowdy,crime_records_severe,safety_level
1376,Hadapsar,18.5007741,73.9379146,Good residential area,,FALSE,TRUE,FALSE,3
1377,Pimple Saudagar,18.5981553,73.7977661,Developing area,,FALSE,TRUE,FALSE,3
1378,Hinjewadi,18.5921787,73.68411587,Good residential area,,TRUE,FALSE,FALSE,1
1379,Pimple Saudagar,18.5981553,73.7977661,Peaceful and green,,FALSE,FALSE,FALSE,2
1380,Shivaji Nagar,25.88455445,86.03985031,Family-friendly,,TRUE,TRUE,TRUE,1
1381,Hadapsar,18.5007741,73.9379146,Busy and bustling,,TRUE,FALSE,TRUE,1
1382,Hadapsar,18.5007741,73.9379146,Busy and bustling,,FALSE,TRUE,FALSE,1
1383,Kothrud,18.5038889,73.807673,Developing area,,FALSE,FALSE,TRUE,1
1384,Koregaon Park,18.53662255,73.89327379,Safe and quiet,,TRUE,TRUE,TRUE,4
1385,Kharadi,18.5512763,73.9416575,Safe and quiet,,TRUE,FALSE,TRUE,2
1386,Bibwewadi,18.47441565,73.86044434,Busy and bustling,,TRUE,TRUE,TRUE,2
1387,Viman Nagar,17.4467567,78.4838203,Family-friendly,,TRUE,TRUE,TRUE,5
1388,Aundh,18.5618834,73.8101957,Great place with lots of amenities,,FALSE,FALSE,FALSE,4
1389,Pimple Saudagar,18.5981553,73.7977661,Safe and quiet,,TRUE,TRUE,TRUE,1
1390,Hinjewadi,18.5921787,73.68411587,Developing area,,FALSE,TRUE,FALSE,2
1391,Magarpatta,18.5111545,73.92738227,Safe and quiet,,TRUE,FALSE,TRUE,5
1392,Kharadi,18.5512763,73.9416575,Vibrant and lively,,TRUE,FALSE,FALSE,2
1393,Kothrud,18.5038889,73.807673,Well-connected,,TRUE,FALSE,TRUE,3
1394,Hinjewadi,18.5921787,73.68411587,Developing area,,TRUE,TRUE,FALSE,1
1395,Magarpatta,18.5111545,73.92738227,Developing area,,FALSE,FALSE,FALSE,3
1396,Bavdhan,18.5209541,73.7780873,Busy and bustling,,FALSE,FALSE,TRUE,1
1397,Camp,32.9723128,-94.9852858,Good residential area,,TRUE,FALSE,TRUE,2
1398,Magarpatta,18.5111545,73.92738227,Vibrant and lively,,TRUE,FALSE,TRUE,1
1399,Camp,32.9723128,-94.9852858,Busy and bustling,,FALSE,FALSE,FALSE,1
1400,Hinjewadi,18.5921787,73.68411587,Well-connected,,FALSE,FALSE,TRUE,3
1401,Dhankawadi,18.4652208,73.8495579,Busy and bustling,,TRUE,TRUE,FALSE,2
1402,Hinjewadi,18.5921787,73.68411587,Vibrant and lively,,TRUE,FALSE,FALSE,2
1403,Dhankawadi,18.4652208,73.8495579,Family-friendly,,TRUE,TRUE,TRUE,5
1404,Pashan,18.5386704,73.7952542,Tech hub with good facilities,,TRUE,FALSE,TRUE,3
1405,Bavdhan,18.5209541,73.7780873,Vibrant and lively,,TRUE,TRUE,FALSE,3
1406,Aundh,18.5618834,73.8101957,Busy and bustling,,FALSE,FALSE,TRUE,2
1407,Koregaon Park,18.53662255,73.89327379,Safe and quiet,,FALSE,TRUE,TRUE,1
1408,Wakad,18.6022495,73.7644454,Peaceful and green,,TRUE,TRUE,TRUE,1
1409,Kothrud,18.5038889,73.807673,Great place with lots of amenities,,TRUE,FALSE,FALSE,1
1410,Yerawada,18.5656319,73.8865762,Well-connected,,FALSE,TRUE,TRUE,4
1411,Wakad,18.6022495,73.7644454,Tech hub with good facilities,,FALSE,FALSE,FALSE,4
1412,Swargate,18.50049485,73.85290371,Developing area,,FALSE,FALSE,TRUE,5
1413,Viman Nagar,17.4467567,78.4838203,Peaceful and green,,TRUE,FALSE,TRUE,5
1414,Kharadi,18.5512763,73.9416575,Busy and bustling,,FALSE,TRUE,FALSE,2
1415,Pimple Saudagar,18.5981553,73.7977661,Well-connected,,FALSE,TRUE,FALSE,3
1416,Camp,32.9723128,-94.9852858,Vibrant and lively,,TRUE,TRUE,FALSE,4
1417,Aundh,18.5618834,73.8101957,Developing area,,TRUE,TRUE,TRUE,1
1418,Kothrud,18.5038889,73.807673,Great place with lots of amenities,,TRUE,TRUE,TRUE,4
1419,Hadapsar,18.5007741,73.9379146,Developing area,,TRUE,TRUE,FALSE,2
1420,Camp,32.9723128,-94.9852858,Developing area,,FALSE,TRUE,FALSE,3
1421,Pimple Saudagar,18.5981553,73.7977661,Developing area,,TRUE,TRUE,TRUE,3
1422,Baner,18.5642431,73.7768573,Developing area,,TRUE,FALSE,TRUE,1
1423,Dhankawadi,18.4652208,73.8495579,Well-connected,,FALSE,TRUE,TRUE,1
1424,Magarpatta,18.5111545,73.92738227,Great place with lots of amenities,,TRUE,TRUE,FALSE,4
1425,Camp,32.9723128,-94.9852858,Safe and quiet,,TRUE,TRUE,TRUE,3
1426,Bavdhan,18.5209541,73.7780873,Safe and quiet,,FALSE,FALSE,FALSE,2
1427,Deccan Gymkhana,18.5158926,73.84116,Busy and bustling,,FALSE,TRUE,TRUE,4
1428,Swargate,18.50049485,73.85290371,Vibrant and lively,,TRUE,FALSE,TRUE,5
1429,Hadapsar,18.5007741,73.9379146,Tech hub with good facilities,,FALSE,FALSE,FALSE,4
1430,Bavdhan,18.5209541,73.7780873,Vibrant and lively,,FALSE,FALSE,FALSE,1
1431,Shivaji Nagar,25.88455445,86.03985031,Developing area,,TRUE,FALSE,FALSE,5
1432,Pashan,18.5386704,73.7952542,Developing area,,TRUE,TRUE,FALSE,3
1433,Koregaon Park,18.53662255,73.89327379,Developing area,,FALSE,FALSE,TRUE,5
1434,Yerawada,18.5656319,73.8865762,Family-friendly,,FALSE,FALSE,FALSE,2
1435,Dhankawadi,18.4652208,73.8495579,Peaceful and green,,FALSE,FALSE,FALSE,1
1436,Dhankawadi,18.4652208,73.8495579,Peaceful and green,,FALSE,FALSE,FALSE,2
1437,Hadapsar,18.5007741,73.9379146,Good residential area,,FALSE,FALSE,FALSE,3
1438,Deccan Gymkhana,18.5158926,73.84116,Vibrant and lively,,FALSE,TRUE,FALSE,5
1439,Koregaon Park,18.53662255,73.89327379,Busy and bustling,,FALSE,TRUE,FALSE,4
1440,Pimple Saudagar,18.5981553,73.7977661,Well-connected,,FALSE,FALSE,TRUE,5
1441,Aundh,18.5618834,73.8101957,Tech hub with good facilities,,TRUE,FALSE,TRUE,4
1442,Baner,18.5642431,73.7768573,Vibrant and lively,,TRUE,TRUE,FALSE,1
1443,Swargate,18.50049485,73.85290371,Good residential area,,TRUE,FALSE,TRUE,2
1444,Viman Nagar,17.4467567,78.4838203,Well-connected,,TRUE,FALSE,TRUE,2
1445,Yerawada,18.5656319,73.8865762,Developing area,,FALSE,TRUE,TRUE,1
1446,Bavdhan,18.5209541,73.7780873,Family-friendly,,TRUE,FALSE,FALSE,3
1447,Deccan Gymkhana,18.5158926,73.84116,Vibrant and lively,,FALSE,FALSE,FALSE,2
1448,Baner,18.5642431,73.7768573,Developing area,,TRUE,FALSE,FALSE,2
1449,Koregaon Park,18.53662255,73.89327379,Busy and bustling,,FALSE,TRUE,FALSE,3
1450,Dhankawadi,18.4652208,73.8495579,Good residential area,,FALSE,TRUE,TRUE,4
1451,Hinjewadi,18.5921787,73.68411587,Tech hub with good facilities,,TRUE,TRUE,FALSE,4
1452,Pashan,18.5386704,73.7952542,Tech hub with good facilities,,FALSE,TRUE,FALSE,1
1453,Kothrud,18.5038889,73.807673,Developing area,,TRUE,TRUE,FALSE,4
1454,Pashan,18.5386704,73.7952542,Well-connected,,FALSE,TRUE,FALSE,5
1455,Wakad,18.6022495,73.7644454,Family-friendly,,FALSE,TRUE,TRUE,1
1456,Hinjewadi,18.5921787,73.68411587,Great place with lots of amenities,,FALSE,FALSE,FALSE,2
1457,Dhankawadi,18.4652208,73.8495579,Busy and bustling,,FALSE,TRUE,FALSE,2
1458,Koregaon Park,18.53662255,73.89327379,Safe and quiet,,TRUE,FALSE,FALSE,4
1459,Camp,32.9723128,-94.9852858,Developing area,,FALSE,FALSE,TRUE,4
1460,Shivaji Nagar,25.88455445,86.03985031,Vibrant and lively,,FALSE,FALSE,TRUE,2
1461,Bavdhan,18.5209541,73.7780873,Busy and bustling,,FALSE,TRUE,TRUE,3
1462,Wakad,18.6022495,73.7644454,Tech hub with good facilities,,FALSE,FALSE,TRUE,3
1463,Hadapsar,18.5007741,73.9379146,Developing area,,FALSE,FALSE,TRUE,1
1464,Shivaji Nagar,25.88455445,86.03985031,Developing area,,FALSE,FALSE,FALSE,4
1465,Shivaji Nagar,25.88455445,86.03985031,Busy and bustling,,FALSE,FALSE,TRUE,1
1466,Kharadi,18.5512763,73.9416575,Good residential area,,FALSE,FALSE,TRUE,2
1467,Dhankawadi,18.4652208,73.8495579,Safe and quiet,,FALSE,TRUE,TRUE,2
1468,Viman Nagar,17.4467567,78.4838203,Great place with lots of amenities,,TRUE,FALSE,FALSE,1
1469,Baner,18.5642431,73.7768573,Family-friendly,,FALSE,TRUE,TRUE,3
1470,Baner,18.5642431,73.7768573,Vibrant and lively,,FALSE,FALSE,TRUE,5
1471,Deccan Gymkhana,18.5158926,73.84116,Peaceful and green,,TRUE,FALSE,TRUE,5
1472,Hadapsar,18.5007741,73.9379146,Vibrant and lively,,TRUE,TRUE,TRUE,5
1473,Bavdhan,18.5209541,73.7780873,Safe and quiet,,TRUE,TRUE,FALSE,1
1474,Bibwewadi,18.47441565,73.86044434,Safe and quiet,,TRUE,TRUE,FALSE,3
1475,Pimple Saudagar,18.5981553,73.7977661,Well-connected,,TRUE,FALSE,FALSE,1
1476,Hinjewadi,18.5921787,73.68411587,Great place with lots of amenities,,FALSE,FALSE,FALSE,4
1477,Baner,18.5642431,73.7768573,Tech hub with good facilities,,FALSE,TRUE,TRUE,4
1478,Koregaon Park,18.53662255,73.89327379,Tech hub with good facilities,,FALSE,FALSE,FALSE,3
1479,Shivaji Nagar,25.88455445,86.03985031,Family-friendly,,FALSE,FALSE,FALSE,4
1480,Hadapsar,18.5007741,73.9379146,Vibrant and lively,,TRUE,FALSE,TRUE,5
1481,Deccan Gymkhana,18.5158926,73.84116,Tech hub with good facilities,,TRUE,TRUE,FALSE,2
1482,Bavdhan,18.5209541,73.7780873,Developing area,,FALSE,TRUE,TRUE,1
1483,Bavdhan,18.5209541,73.7780873,Developing area,,FALSE,FALSE,TRUE,2
1484,Yerawada,18.5656319,73.8865762,Good residential area,,FALSE,FALSE,TRUE,1
1485,Swargate,18.50049485,73.85290371,Busy and bustling,,TRUE,FALSE,FALSE,1
1486,Deccan Gymkhana,18.5158926,73.84116,Great place with lots of amenities,,TRUE,TRUE,FALSE,5
1487,Shivaji Nagar,25.88455445,86.03985031,Well-connected,,FALSE,TRUE,TRUE,3
1488,Aundh,18.5618834,73.8101957,Safe and quiet,,FALSE,TRUE,FALSE,4
1489,Camp,32.9723128,-94.9852858,Well-connected,,FALSE,FALSE,FALSE,5
1490,Swargate,18.50049485,73.85290371,Good residential area,,TRUE,TRUE,TRUE,1
1491,Hadapsar,18.5007741,73.9379146,Busy and bustling,,TRUE,FALSE,FALSE,3
1492,Pimple Saudagar,18.5981553,73.7977661,Vibrant and lively,,FALSE,FALSE,TRUE,3
1493,Pimple Saudagar,18.5981553,73.7977661,Tech hub with good facilities,,TRUE,FALSE,FALSE,2
1494,Baner,18.5642431,73.7768573,Well-connected,,TRUE,TRUE,FALSE,1
1495,Viman Nagar,17.4467567,78.4838203,Tech hub with good facilities,,TRUE,FALSE,FALSE,4
1496,Viman Nagar,17.4467567,78.4838203,Developing area,,TRUE,TRUE,TRUE,4
1497,Bavdhan,18.5209541,73.7780873,Busy and bustling,,TRUE,TRUE,FALSE,5
1498,Kothrud,18.5038889,73.807673,Good residential area,,FALSE,TRUE,TRUE,4
1499,Dhankawadi,18.4652208,73.8495579,Developing area,,TRUE,FALSE,TRUE,1
1500,Yerawada,18.5656319,73.8865762,Busy and bustling,,TRUE,FALSE,FALSE,3
1501,Deccan Gymkhana,18.5158926,73.84116,Family-friendly,,TRUE,TRUE,FALSE,4
1502,Koregaon Park,18.53662255,73.89327379,Peaceful and green,,TRUE,TRUE,TRUE,4
1503,Viman Nagar,17.4467567,78.4838203,Tech hub with good facilities,,FALSE,TRUE,FALSE,5
1504,Deccan Gymkhana,18.5158926,73.84116,Safe and quiet,,TRUE,TRUE,FALSE,1
1505,Pashan,18.5386704,73.7952542,Family-friendly,,TRUE,FALSE,FALSE,5
1506,Hinjewadi,18.5921787,73.68411587,Safe and quiet,,TRUE,TRUE,TRUE,1
1507,Magarpatta,18.5111545,73.92738227,Safe and quiet,,FALSE,FALSE,FALSE,1
1508,Shivaji Nagar,25.88455445,86.03985031,Vibrant and lively,,TRUE,TRUE,FALSE,1
1509,Baner,18.5642431,73.7768573,Safe and quiet,,FALSE,FALSE,TRUE,3
1510,Swargate,18.50049485,73.85290371,Busy and bustling,,FALSE,TRUE,TRUE,3
1511,Dhankawadi,18.4652208,73.8495579,Good residential area,,FALSE,FALSE,TRUE,2
1512,Dhankawadi,18.4652208,73.8495579,Developing area,,FALSE,FALSE,FALSE,1
1513,Magarpatta,18.5111545,73.92738227,Great place with lots of amenities,,FALSE,TRUE,TRUE,4
1514,Hadapsar,18.5007741,73.9379146,Family-friendly,,TRUE,FALSE,FALSE,1
1515,Viman Nagar,17.4467567,78.4838203,Developing area,,FALSE,FALSE,FALSE,5
1516,Wakad,18.6022495,73.7644454,Busy and bustling,,TRUE,FALSE,TRUE,3
1517,Viman Nagar,17.4467567,78.4838203,Developing area,,FALSE,TRUE,TRUE,5
1518,Bibwewadi,18.47441565,73.86044434,Tech hub with good facilities,,FALSE,TRUE,TRUE,1
1519,Deccan Gymkhana,18.5158926,73.84116,Busy and bustling,,TRUE,FALSE,TRUE,5
1520,Viman Nagar,17.4467567,78.4838203,Busy and bustling,,TRUE,FALSE,FALSE,1
1521,Baner,18.5642431,73.7768573,Peaceful and green,,TRUE,TRUE,FALSE,3
1522,Kharadi,18.5512763,73.9416575,Tech hub with good facilities,,TRUE,FALSE,TRUE,4
1523,Deccan Gymkhana,18.5158926,73.84116,Busy and bustling,,TRUE,FALSE,TRUE,3
1524,Hadapsar,18.5007741,73.9379146,Great place with lots of amenities,,TRUE,TRUE,TRUE,1
1525,Bibwewadi,18.47441565,73.86044434,Busy and bustling,,TRUE,TRUE,FALSE,3
1526,Baner,18.5642431,73.7768573,Vibrant and lively,,TRUE,TRUE,TRUE,1
1527,Viman Nagar,17.4467567,78.4838203,Tech hub with good facilities,,TRUE,TRUE,TRUE,3
1528,Bavdhan,18.5209541,73.7780873,Family-friendly,,FALSE,TRUE,FALSE,3
1529,Hinjewadi,18.5921787,73.68411587,Peaceful and green,,TRUE,FALSE,TRUE,5
1530,Hinjewadi,18.5921787,73.68411587,Great place with lots of amenities,,TRUE,TRUE,FALSE,5
1531,Shivaji Nagar,25.88455445,86.03985031,Developing area,,TRUE,FALSE,FALSE,1
1532,Pimple Saudagar,18.5981553,73.7977661,Good residential area,,FALSE,FALSE,FALSE,2
1533,Pashan,18.5386704,73.7952542,Family-friendly,,FALSE,TRUE,TRUE,4
1534,Yerawada,18.5656319,73.8865762,Well-connected,,FALSE,TRUE,FALSE,2
1535,Swargate,18.50049485,73.85290371,Peaceful and green,,FALSE,FALSE,FALSE,2
1536,Hadapsar,18.5007741,73.9379146,Great place with lots of amenities,,FALSE,FALSE,TRUE,1
1537,Koregaon Park,18.53662255,73.89327379,Developing area,,FALSE,FALSE,TRUE,1
1538,Yerawada,18.5656319,73.8865762,Vibrant and lively,,FALSE,FALSE,TRUE,3
1539,Kothrud,18.5038889,73.807673,Good residential area,,FALSE,TRUE,FALSE,3
1540,Yerawada,18.5656319,73.8865762,Great place with lots of amenities,,FALSE,TRUE,FALSE,5
1541,Bibwewadi,18.47441565,73.86044434,Peaceful and green,,TRUE,TRUE,TRUE,5
1542,Pashan,18.5386704,73.7952542,Busy and bustling,,TRUE,FALSE,FALSE,3
1543,Shivaji Nagar,25.88455445,86.03985031,Good residential area,,FALSE,TRUE,TRUE,3
1544,Kharadi,18.5512763,73.9416575,Good residential area,,TRUE,TRUE,TRUE,2
1545,Hinjewadi,18.5921787,73.68411587,Good residential area,,TRUE,FALSE,TRUE,4
1546,Wakad,18.6022495,73.7644454,Peaceful and green,,FALSE,FALSE,TRUE,2
1547,Wakad,18.6022495,73.7644454,Safe and quiet,,TRUE,FALSE,TRUE,4
1548,Dhankawadi,18.4652208,73.8495579,Good residential area,,FALSE,TRUE,TRUE,3
1549,Swargate,18.50049485,73.85290371,Peaceful and green,,TRUE,FALSE,TRUE,1
1550,Wakad,18.6022495,73.7644454,Good residential area,,FALSE,FALSE,TRUE,4
1551,Yerawada,18.5656319,73.8865762,Good residential area,,TRUE,TRUE,FALSE,3
1552,Bavdhan,18.5209541,73.7780873,Tech hub with good facilities,,TRUE,FALSE,TRUE,4
1553,Viman Nagar,17.4467567,78.4838203,Good residential area,,FALSE,TRUE,FALSE,3
1554,Bibwewadi,18.47441565,73.86044434,Good residential area,,TRUE,FALSE,FALSE,1
1555,Dhankawadi,18.4652208,73.8495579,Family-friendly,,TRUE,FALSE,FALSE,1
1556,Hadapsar,18.5007741,73.9379146,Great place with lots of amenities,,TRUE,FALSE,TRUE,3
1557,Pashan,18.5386704,73.7952542,Busy and bustling,,FALSE,FALSE,TRUE,1
1558,Koregaon Park,18.53662255,73.89327379,Vibrant and lively,,TRUE,TRUE,TRUE,2
1559,Shivaji Nagar,25.88455445,86.03985031,Vibrant and lively,,FALSE,FALSE,TRUE,5
1560,Bibwewadi,18.47441565,73.86044434,Good residential area,,FALSE,FALSE,TRUE,2
1561,Pashan,18.5386704,73.7952542,Peaceful and green,,TRUE,TRUE,FALSE,2
1562,Bibwewadi,18.47441565,73.86044434,Well-connected,,TRUE,TRUE,FALSE,1
1563,Magarpatta,18.5111545,73.92738227,Busy and bustling,,TRUE,TRUE,FALSE,5
1564,Kothrud,18.5038889,73.807673,Vibrant and lively,,FALSE,FALSE,TRUE,4
1565,Kothrud,18.5038889,73.807673,Great place with lots of amenities,,FALSE,TRUE,FALSE,1
1566,Hinjewadi,18.5921787,73.68411587,Great place with lots of amenities,,FALSE,FALSE,TRUE,5
1567,Shivaji Nagar,25.88455445,86.03985031,Good residential area,,TRUE,TRUE,TRUE,2
1568,Bibwewadi,18.47441565,73.86044434,Vibrant and lively,,TRUE,FALSE,FALSE,2
1569,Kharadi,18.5512763,73.9416575,Great place with lots of amenities,,TRUE,TRUE,TRUE,5
1570,Aundh,18.5618834,73.8101957,Family-friendly,,TRUE,TRUE,FALSE,4
1571,Koregaon Park,18.53662255,73.89327379,Family-friendly,,TRUE,TRUE,TRUE,5
1572,Bavdhan,18.5209541,73.7780873,Good residential area,,FALSE,FALSE,TRUE,5
1573,Baner,18.5642431,73.7768573,Family-friendly,,FALSE,FALSE,FALSE,3
1574,Bavdhan,18.5209541,73.7780873,Good residential area,,FALSE,TRUE,TRUE,4
1575,Yerawada,18.5656319,73.8865762,Well-connected,,FALSE,TRUE,FALSE,2
1576,Pashan,18.5386704,73.7952542,Developing area,,FALSE,FALSE,TRUE,1
1577,Kharadi,18.5512763,73.9416575,Developing area,,FALSE,FALSE,FALSE,4
1578,Magarpatta,18.5111545,73.92738227,Vibrant and lively,,TRUE,TRUE,FALSE,1
1579,Baner,18.5642431,73.7768573,Vibrant and lively,,FALSE,TRUE,TRUE,1
1580,Aundh,18.5618834,73.8101957,Vibrant and lively,,TRUE,FALSE,FALSE,4
1581,Pashan,18.5386704,73.7952542,Well-connected,,FALSE,TRUE,TRUE,4
1582,Pashan,18.5386704,73.7952542,Vibrant and lively,,FALSE,FALSE,TRUE,3
1583,Pashan,18.5386704,73.7952542,Developing area,,FALSE,FALSE,FALSE,1
1584,Viman Nagar,17.4467567,78.4838203,Tech hub with good facilities,,FALSE,FALSE,TRUE,5
1585,Aundh,18.5618834,73.8101957,Busy and bustling,,FALSE,TRUE,TRUE,1
1586,Magarpatta,18.5111545,73.92738227,Good residential area,,FALSE,TRUE,TRUE,3
1587,Deccan Gymkhana,18.5158926,73.84116,Family-friendly,,TRUE,FALSE,FALSE,4
1588,Magarpatta,18.5111545,73.92738227,Tech hub with good facilities,,FALSE,TRUE,TRUE,3
1589,Yerawada,18.5656319,73.8865762,Tech hub with good facilities,,TRUE,TRUE,FALSE,2
1590,Pashan,18.5386704,73.7952542,Safe and quiet,,TRUE,TRUE,FALSE,1
1591,Kharadi,18.5512763,73.9416575,Well-connected,,FALSE,TRUE,TRUE,4
1592,Wakad,18.6022495,73.7644454,Family-friendly,,TRUE,FALSE,TRUE,1
1593,Viman Nagar,17.4467567,78.4838203,Great place with lots of amenities,,FALSE,TRUE,TRUE,5
1594,Kothrud,18.5038889,73.807673,Vibrant and lively,,TRUE,TRUE,TRUE,2
1595,Camp,32.9723128,-94.9852858,Safe and quiet,,TRUE,FALSE,FALSE,5
1596,Shivaji Nagar,25.88455445,86.03985031,Busy and bustling,,FALSE,TRUE,TRUE,3
1597,Deccan Gymkhana,18.5158926,73.84116,Well-connected,,TRUE,TRUE,TRUE,1
1598,Hinjewadi,18.5921787,73.68411587,Vibrant and lively,,FALSE,FALSE,FALSE,3
1599,Hinjewadi,18.5921787,73.68411587,Peaceful and green,,FALSE,FALSE,FALSE,3
1600,Shivaji Nagar,25.88455445,86.03985031,Safe and quiet,,FALSE,FALSE,FALSE,1
1601,Baner,18.5642431,73.7768573,Tech hub with good facilities,,TRUE,FALSE,FALSE,5
1602,Koregaon Park,18.53662255,73.89327379,Vibrant and lively,,FALSE,TRUE,FALSE,3
1603,Hinjewadi,18.5921787,73.68411587,Family-friendly,,TRUE,FALSE,FALSE,5
1604,Viman Nagar,17.4467567,78.4838203,Safe and quiet,,FALSE,TRUE,FALSE,3
1605,Magarpatta,18.5111545,73.92738227,Safe and quiet,,TRUE,FALSE,TRUE,3
1606,Wakad,18.6022495,73.7644454,Well-connected,,TRUE,TRUE,TRUE,4
1607,Pashan,18.5386704,73.7952542,Great place with lots of amenities,,FALSE,TRUE,TRUE,4
1608,Kharadi,18.5512763,73.9416575,Well-connected,,FALSE,TRUE,FALSE,5
1609,Baner,18.5642431,73.7768573,Busy and bustling,,TRUE,TRUE,FALSE,1
1610,Viman Nagar,17.4467567,78.4838203,Well-connected,,TRUE,TRUE,TRUE,1
1611,Wakad,18.6022495,73.7644454,Developing area,,FALSE,FALSE,FALSE,1
1612,Magarpatta,18.5111545,73.92738227,Tech hub with good facilities,,TRUE,FALSE,FALSE,3
1613,Kharadi,18.5512763,73.9416575,Vibrant and lively,,FALSE,FALSE,FALSE,2
1614,Koregaon Park,18.53662255,73.89327379,Well-connected,,FALSE,FALSE,TRUE,2
1615,Shivaji Nagar,25.88455445,86.03985031,Tech hub with good facilities,,TRUE,FALSE,TRUE,2
1616,Viman Nagar,17.4467567,78.4838203,Developing area,,FALSE,TRUE,TRUE,4
1617,Camp,32.9723128,-94.9852858,Well-connected,,FALSE,TRUE,FALSE,5
1618,Viman Nagar,17.4467567,78.4838203,Family-friendly,,TRUE,TRUE,FALSE,2
1619,Yerawada,18.5656319,73.8865762,Peaceful and green,,TRUE,TRUE,FALSE,4
1620,Koregaon Park,18.53662255,73.89327379,Great place with lots of amenities,,FALSE,FALSE,TRUE,1
1621,Baner,18.5642431,73.7768573,Developing area,,TRUE,FALSE,TRUE,2
1622,Pashan,18.5386704,73.7952542,Vibrant and lively,,TRUE,TRUE,TRUE,4
1623,Swargate,18.50049485,73.85290371,Peaceful and green,,FALSE,TRUE,FALSE,1
1624,Magarpatta,18.5111545,73.92738227,Good residential area,,FALSE,FALSE,TRUE,3
1625,Magarpatta,18.5111545,73.92738227,Developing area,,FALSE,TRUE,FALSE,1
1626,Aundh,18.5618834,73.8101957,Family-friendly,,FALSE,TRUE,FALSE,4
1627,Pimple Saudagar,18.5981553,73.7977661,Good residential area,,FALSE,TRUE,FALSE,5
1628,Bavdhan,18.5209541,73.7780873,Great place with lots of amenities,,FALSE,FALSE,FALSE,2
1629,Pashan,18.5386704,73.7952542,Well-connected,,FALSE,FALSE,TRUE,5
1630,Dhankawadi,18.4652208,73.8495579,Well-connected,,TRUE,TRUE,TRUE,2
1631,Magarpatta,18.5111545,73.92738227,Family-friendly,,TRUE,FALSE,TRUE,3
1632,Yerawada,18.5656319,73.8865762,Developing area,,FALSE,FALSE,TRUE,5
1633,Shivaji Nagar,25.88455445,86.03985031,Well-connected,,TRUE,TRUE,TRUE,2
1634,Baner,18.5642431,73.7768573,Tech hub with good facilities,,TRUE,FALSE,TRUE,4
1635,Hadapsar,18.5007741,73.9379146,Tech hub with good facilities,,TRUE,TRUE,FALSE,4
1636,Pimple Saudagar,18.5981553,73.7977661,Tech hub with good facilities,,TRUE,TRUE,FALSE,4
1637,Bavdhan,18.5209541,73.7780873,Busy and bustling,,FALSE,FALSE,TRUE,2
1638,Camp,32.9723128,-94.9852858,Safe and quiet,,FALSE,TRUE,FALSE,3
1639,Hinjewadi,18.5921787,73.68411587,Great place with lots of amenities,,TRUE,TRUE,FALSE,2
1640,Kharadi,18.5512763,73.9416575,Peaceful and green,,TRUE,TRUE,FALSE,1
1641,Swargate,18.50049485,73.85290371,Good residential area,,TRUE,FALSE,TRUE,3
1642,Baner,18.5642431,73.7768573,Great place with lots of amenities,,TRUE,FALSE,FALSE,5
1643,Magarpatta,18.5111545,73.92738227,Safe and quiet,,TRUE,FALSE,TRUE,1
1644,Shivaji Nagar,25.88455445,86.03985031,Good residential area,,FALSE,TRUE,TRUE,1
1645,Magarpatta,18.5111545,73.92738227,Safe and quiet,,FALSE,TRUE,FALSE,3
1646,Pimple Saudagar,18.5981553,73.7977661,Great place with lots of amenities,,FALSE,FALSE,FALSE,2
1647,Pimple Saudagar,18.5981553,73.7977661,Family-friendly,,FALSE,FALSE,FALSE,3
1648,Aundh,18.5618834,73.8101957,Busy and bustling,,FALSE,FALSE,TRUE,4
1649,Aundh,18.5618834,73.8101957,Busy and bustling,,FALSE,TRUE,FALSE,2
1650,Baner,18.5642431,73.7768573,Developing area,,TRUE,FALSE,FALSE,3
1651,Hinjewadi,18.5921787,73.68411587,Safe and quiet,,TRUE,TRUE,FALSE,1
1652,Swargate,18.50049485,73.85290371,Tech hub with good facilities,,FALSE,TRUE,FALSE,5
1653,Camp,32.9723128,-94.9852858,Good residential area,,TRUE,FALSE,FALSE,5
1654,Shivaji Nagar,25.88455445,86.03985031,Well-connected,,TRUE,FALSE,TRUE,2
1655,Camp,32.9723128,-94.9852858,Busy and bustling,,TRUE,TRUE,FALSE,4
1656,Baner,18.5642431,73.7768573,Tech hub with good facilities,,TRUE,TRUE,TRUE,5
1657,Kharadi,18.5512763,73.9416575,Great place with lots of amenities,,TRUE,TRUE,TRUE,5
1658,Yerawada,18.5656319,73.8865762,Tech hub with good facilities,,FALSE,TRUE,FALSE,3
1659,Viman Nagar,17.4467567,78.4838203,Good residential area,,FALSE,FALSE,FALSE,4
1660,Aundh,18.5618834,73.8101957,Vibrant and lively,,TRUE,FALSE,TRUE,2
1661,Pimple Saudagar,18.5981553,73.7977661,Vibrant and lively,,TRUE,TRUE,FALSE,5
1662,Camp,32.9723128,-94.9852858,Busy and bustling,,TRUE,TRUE,FALSE,5
1663,Magarpatta,18.5111545,73.92738227,Busy and bustling,,TRUE,FALSE,TRUE,2
1664,Swargate,18.50049485,73.85290371,Busy and bustling,,FALSE,FALSE,TRUE,4
1665,Pashan,18.5386704,73.7952542,Busy and bustling,,TRUE,TRUE,TRUE,2
1666,Koregaon Park,18.53662255,73.89327379,Safe and quiet,,FALSE,TRUE,FALSE,3
1667,Wakad,18.6022495,73.7644454,Busy and bustling,,FALSE,FALSE,FALSE,5
